-0.266702,-5.70654,0.2047,-0.255769,-5.70132,0.209632
-0.222252,-5.75545,0.18725,-0.211953,-5.75132,0.192119
-0.177801,-5.80436,0.1698,-0.168298,-5.80122,0.174136
-0.133351,-5.85327,0.15235,-0.125712,-5.85097,0.156262
-0.0889006,-5.90218,0.1349,-0.084538,-5.90049,0.137694
-0.0444503,-5.95109,0.11745,-0.0424169,-5.9503,0.119485
-9.02056e-16,-6,0.1,-0.000473843,-6.00001,0.10185
-0.0492341,-0.0263132,0.113671,-0.0492348,-0.0263158,0.113678
-0.0984681,-0.0526264,0.127342,-0.0984705,-0.0526321,0.127332
-0.147702,-0.0789396,0.141013,-0.147702,-0.0789362,0.140959
-0.196936,-0.105253,0.154684,-0.196947,-0.105264,0.154628
-0.24617,-0.131566,0.168355,-0.246186,-0.13159,0.168309
-0.295404,-0.157879,0.182026,-0.29542,-0.157892,0.18203
-0.344638,-0.184192,0.195697,-0.344657,-0.184213,0.195752
-0.393872,-0.210506,0.209368,-0.393894,-0.210533,0.209409
-0.443107,-0.236819,0.223039,-0.443128,-0.23686,0.223059
-0.492341,-0.263132,0.23671,-0.492355,-0.263165,0.236697
-0.541575,-0.289445,0.250381,-0.541592,-0.289477,0.250342
-0.590809,-0.315758,0.264052,-0.590831,-0.315799,0.263875
-0.640043,-0.342072,0.277723,-0.640083,-0.342158,0.27753
-0.689277,-0.368385,0.291394,-0.689329,-0.368493,0.29126
-0.738511,-0.394698,0.305065,-0.738557,-0.394806,0.304596
-0.787745,-0.421011,0.318736,-0.78779,-0.421097,0.31839
-0.836979,-0.447324,0.332407,-0.837043,-0.447489,0.331894
-0.886213,-0.473638,0.346078,-0.886276,-0.473817,0.345498
-0.935447,-0.499951,0.359749,-0.935515,-0.500164,0.359085
-0.984681,-0.526264,0.37342,-0.984763,-0.526545,0.372818
-1.03392,-0.552577,0.387091,-1.03401,-0.552846,0.386744
-1.08315,-0.57889,0.400762,-1.08325,-0.579108,0.400888
-1.13238,-0.605204,0.414433,-1.13245,-0.605329,0.414188
-1.18162,-0.631517,0.428104,-1.18169,-0.631625,0.427164
-1.23085,-0.65783,0.441775,-1.23095,-0.658039,0.440622
-1.28009,-0.684143,0.455446,-1.28008,-0.684048,0.45403
-1.32932,-0.710456,0.469117,-1.32928,-0.710268,0.467426
-1.37855,-0.73677,0.482788,-1.37838,-0.736317,0.480301
-1.42779,-0.763083,0.496459,-1.42772,-0.762805,0.494139
-1.47702,-0.789396,0.51013,-1.47681,-0.788821,0.507367
-1.52626,-0.815709,0.523801,-1.52609,-0.815068,0.521446
-1.57549,-0.842023,0.537472,-1.57528,-0.841564,0.534947
-1.62472,-0.868336,0.551143,-1.62437,-0.867319,0.548419
-1.67396,-0.894649,0.564814,-1.67376,-0.893908,0.562788
-1.72319,-0.920962,0.578485,-1.72333,-0.921081,0.576163
-1.77243,-0.947275,0.592156,-1.77275,-0.946798,0.590535
-1.82166,-0.973589,0.605827,-1.82201,-0.973107,0.60431
-1.87089,-0.999902,0.619498,-1.87118,-0.999921,0.618036
-1.92013,-1.02621,0.633169,-1.92082,-1.02421,0.631409
-1.96936,-1.05253,0.64684,-1.97177,-1.04916,0.645373
-2.0186,-1.07884,0.660511,-2.02183,-1.07818,0.659597
-2.06783,-1.10515,0.674182,-2.06983,-1.10629,0.675072
-2.06766,-1.15312,0.632048,-2.06905,-1.15402,0.632905
